Number of parties: 4
[*] Sample 12797: 1
[*] Sample 12798: NULL
[*] Sample 12799: 4
[*] Sample 12800: NULL
[*] Sample 12801: 1
[*] Sample 12802: 8
[*] Sample 12803: 1
[*] Sample 12804: 6
[*] Sample 12805: NULL
[*] Sample 12806: NULL
[*] Sample 12807: NULL
[*] Sample 12808: NULL
[*] Sample 12809: NULL
[*] Sample 12810: 7
[*] Sample 12811: 7
[*] Sample 12812: 5
[*] Sample 12813: NULL
[*] Sample 12814: NULL
[*] Sample 12815: 7
[*] Sample 12816: 5
[*] Sample 12817: 1
[*] Sample 12818: NULL
[*] Sample 12819: NULL
[*] Sample 12820: NULL
[*] Sample 12821: 1
[*] Sample 12822: NULL
[*] Sample 12823: 6
[*] Sample 12824: NULL
[*] Sample 12825: NULL
[*] Sample 12826: NULL
[*] Sample 12827: NULL
[*] Sample 12828: 2
[*] Sample 12829: NULL
[*] Sample 12830: 4
[*] Sample 12831: 3
[*] Sample 12832: NULL
[*] Sample 12833: 1
[*] Sample 12834: 3
[*] Sample 12835: NULL
[*] Sample 12836: 3
[*] Sample 12837: NULL
[*] Sample 12838: 1
[*] Sample 12839: 1
[*] Sample 12840: 7
[*] Sample 12841: NULL
[*] Sample 12842: NULL
[*] Sample 12843: NULL
[*] Sample 12844: NULL
[*] Sample 12845: NULL
[*] Sample 12846: 3
[*] Sample 12847: NULL
[*] Sample 12848: NULL
[*] Sample 12849: 5
[*] Sample 12850: 1
[*] Sample 12851: 0
[*] Sample 12852: 8
[*] Sample 12853: NULL
[*] Sample 12854: NULL
[*] Sample 12855: 1
[*] Sample 12856: 4
[*] Sample 12857: NULL
[*] Sample 12858: NULL
[*] Sample 12859: NULL
[*] Sample 12860: NULL
[*] Sample 12861: 1
[*] Sample 12862: 0
[*] Sample 12863: 3
[*] Sample 12864: NULL
[*] Sample 12865: 6
[*] Sample 12866: NULL
[*] Sample 12867: 7
[*] Sample 12868: NULL
[*] Sample 12869: 3
[*] Sample 12870: 0
[*] Sample 12871: NULL
[*] Sample 12872: NULL
[*] Sample 12873: NULL
[*] Sample 12874: NULL
[*] Sample 12875: 1
[*] Sample 12876: NULL
[*] Sample 12877: NULL
[*] Sample 12878: NULL
[*] Sample 12879: NULL
[*] Sample 12880: NULL
[*] Sample 12881: 2
[*] Sample 12882: 7
[*] Sample 12883: 7
[*] Sample 12884: 4
[*] Sample 12885: NULL
[*] Sample 12886: NULL
[*] Sample 12887: 6
[*] Sample 12888: 1
[*] Sample 12889: 0
[*] Sample 12890: 3
[*] Sample 12891: NULL
[*] Sample 12892: 5
[*] Sample 12893: NULL
[*] Sample 12894: 1
[*] Sample 12895: NULL
[*] Sample 12896: NULL
[*] Sample 12897: 5
[*] Sample 12898: NULL
[*] Sample 12899: NULL
[*] Sample 12900: 1
[*] Sample 12901: 6
[*] Sample 12902: 4
[*] Sample 12903: NULL
[*] Sample 12904: 1
[*] Sample 12905: NULL
[*] Sample 12906: NULL
[*] Sample 12907: NULL
[*] Sample 12908: 7
[*] Sample 12909: NULL
[*] Sample 12910: 8
[*] Sample 12911: NULL
[*] Sample 12912: 5
[*] Sample 12913: 0
[*] Sample 12914: NULL
[*] Sample 12915: NULL
[*] Sample 12916: NULL
[*] Sample 12917: NULL
[*] Sample 12918: NULL
[*] Sample 12919: NULL
[*] Sample 12920: 7
[*] Sample 12921: NULL
[*] Sample 12922: 1
[*] Sample 12923: 8
[*] Sample 12924: 2
[*] Sample 12925: 9
[*] Sample 12926: NULL
[*] Sample 12927: NULL
[*] Sample 12928: NULL
[*] Sample 12929: NULL
[*] Sample 12930: NULL
[*] Sample 12931: 4
[*] Sample 12932: NULL
[*] Sample 12933: 0
[*] Sample 12934: NULL
[*] Sample 12935: NULL
[*] Sample 12936: NULL
[*] Sample 12937: 0
[*] Sample 12938: 8
[*] Sample 12939: NULL
[*] Sample 12940: 2
[*] Sample 12941: NULL
[*] Sample 12942: 4
[*] Sample 12943: NULL
[*] Sample 12944: 4
[*] Sample 12945: 5
[*] Sample 12946: 5
[*] Sample 12947: NULL
[*] Sample 12948: NULL
[*] Sample 12949: 7
[*] Sample 12950: NULL
[*] Sample 12951: NULL
[*] Sample 12952: 2
[*] Sample 12953: 2
[*] Sample 12954: NULL
[*] Sample 12955: 1
[*] Sample 12956: NULL
[*] Sample 12957: NULL
[*] Sample 12958: 8
[*] Sample 12959: 2
[*] Sample 12960: NULL
[*] Sample 12961: NULL
[*] Sample 12962: NULL
[*] Sample 12963: 4
[*] Sample 12964: NULL
[*] Sample 12965: NULL
[*] Sample 12966: 5
[*] Sample 12967: 3
[*] Sample 12968: NULL
[*] Sample 12969: NULL
[*] Sample 12970: NULL
[*] Sample 12971: NULL
[*] Sample 12972: NULL
[*] Sample 12973: NULL
[*] Sample 12974: NULL
[*] Sample 12975: NULL
[*] Sample 12976: 1
[*] Sample 12977: NULL
[*] Sample 12978: NULL
[*] Sample 12979: NULL
[*] Sample 12980: 6
[*] Sample 12981: NULL
[*] Sample 12982: 7
[*] Sample 12983: 2
[*] Sample 12984: NULL
[*] Sample 12985: NULL
[*] Sample 12986: 5
[*] Sample 12987: 7
[*] Sample 12988: 2
[*] Sample 12989: NULL
[*] Sample 12990: NULL
[*] Sample 12991: NULL
[*] Sample 12992: 9
[*] Sample 12993: NULL
[*] Sample 12994: NULL
[*] Sample 12995: NULL
[*] Sample 12996: NULL
[*] Sample 12997: 6
[*] Sample 12998: NULL
[*] Sample 12999: NULL
[*] Sample 13000: 6
[*] Sample 13001: NULL
[*] Sample 13002: 1
[*] Sample 13003: 5
[*] Sample 13004: 2
[*] Sample 13005: NULL
[*] Sample 13006: 1
[*] Sample 13007: NULL
[*] Sample 13008: 1
[*] Sample 13009: 2
[*] Sample 13010: NULL
[*] Sample 13011: NULL
[*] Sample 13012: NULL
[*] Sample 13013: 1
[*] Sample 13014: NULL
[*] Sample 13015: 1
[*] Sample 13016: NULL
[*] Sample 13017: NULL
[*] Sample 13018: NULL
[*] Sample 13019: NULL
[*] Sample 13020: 8
[*] Sample 13021: NULL
[*] Sample 13022: 6
[*] Sample 13023: NULL
[*] Sample 13024: NULL
[*] Sample 13025: NULL
[*] Sample 13026: 4
[*] Sample 13027: NULL
[*] Sample 13028: 1
[*] Sample 13029: 7
[*] Sample 13030: NULL
[*] Sample 13031: NULL
[*] Sample 13032: NULL
[*] Sample 13033: NULL
[*] Sample 13034: NULL
[*] Sample 13035: NULL
[*] Sample 13036: 3
[*] Sample 13037: NULL
[*] Sample 13038: NULL
[*] Sample 13039: NULL
[*] Sample 13040: NULL
[*] Sample 13041: NULL
[*] Sample 13042: NULL
[*] Sample 13043: 6
[*] Sample 13044: NULL
[*] Sample 13045: 1
[*] Sample 13046: 5
[*] Sample 13047: NULL
[*] Sample 13048: NULL
[*] Sample 13049: NULL
[*] Sample 13050: NULL
[*] Sample 13051: 1
[*] Sample 13052: 7
[*] Sample 13053: 8
[*] Sample 13054: NULL
[*] Sample 13055: 1
[*] Sample 13056: NULL
[*] Sample 13057: 2
[*] Sample 13058: 4
[*] Sample 13059: NULL
[*] Sample 13060: NULL
[*] Sample 13061: NULL
[*] Sample 13062: NULL
[*] Sample 13063: 3
[*] Sample 13064: 0
[*] Sample 13065: NULL
[*] Sample 13066: NULL
[*] Sample 13067: NULL
[*] Sample 13068: NULL
[*] Sample 13069: NULL
[*] Sample 13070: NULL
[*] Sample 13071: NULL
[*] Sample 13072: 1
[*] Sample 13073: 3
[*] Sample 13074: 6
[*] Sample 13075: NULL
[*] Sample 13076: 0
[*] Sample 13077: NULL
[*] Sample 13078: 5
[*] Sample 13079: 3
[*] Sample 13080: 5
[*] Sample 13081: NULL
[*] Sample 13082: 4
[*] Sample 13083: 0
[*] Sample 13084: NULL
[*] Sample 13085: NULL
[*] Sample 13086: 6
[*] Sample 13087: 5
[*] Sample 13088: NULL
[*] Sample 13089: NULL
[*] Sample 13090: NULL
[*] Sample 13091: 4
[*] Sample 13092: 3
[*] Sample 13093: NULL
[*] Sample 13094: NULL
[*] Sample 13095: NULL
[*] Sample 13096: NULL
[*] Sample 13097: 3
[*] Sample 13098: NULL
[*] Sample 13099: NULL
[*] Sample 13100: 1
[*] Sample 13101: NULL
[*] Sample 13102: NULL
[*] Sample 13103: NULL
[*] Sample 13104: 7
[*] Sample 13105: 9
[*] Sample 13106: 6
[*] Sample 13107: 0
[*] Sample 13108: NULL
[*] Sample 13109: 3
[*] Sample 13110: 2
[*] Sample 13111: 8
[*] Sample 13112: NULL
[*] Sample 13113: NULL
[*] Sample 13114: NULL
[*] Sample 13115: NULL
[*] Sample 13116: NULL
[*] Sample 13117: NULL
[*] Sample 13118: 6
[*] Sample 13119: 0
[*] Sample 13120: 6
[*] Sample 13121: NULL
[*] Sample 13122: 0
[*] Sample 13123: NULL
[*] Sample 13124: NULL
[*] Sample 13125: NULL
[*] Sample 13126: NULL
[*] Sample 13127: NULL
[*] Sample 13128: 6
[*] Sample 13129: NULL
[*] Sample 13130: 4
[*] Sample 13131: 4
[*] Sample 13132: 2
[*] Sample 13133: 3
[*] Sample 13134: NULL
[*] Sample 13135: 7
[*] Sample 13136: NULL
[*] Sample 13137: NULL
[*] Sample 13138: 1
[*] Sample 13139: NULL
[*] Sample 13140: NULL
[*] Sample 13141: NULL
[*] Sample 13142: NULL
[*] Sample 13143: NULL
[*] Sample 13144: 5
[*] Sample 13145: 2
[*] Sample 13146: NULL
[*] Sample 13147: NULL
[*] Sample 13148: 1
[*] Sample 13149: NULL
[*] Sample 13150: NULL
[*] Sample 13151: NULL
[*] Sample 13152: NULL
[*] Sample 13153: NULL
[*] Sample 13154: NULL
[*] Sample 13155: NULL
[*] Sample 13156: NULL
[*] Sample 13157: NULL
[*] Sample 13158: NULL
[*] Sample 13159: NULL
[*] Sample 13160: 2
[*] Sample 13161: NULL
[*] Sample 13162: NULL
[*] Sample 13163: NULL
[*] Sample 13164: NULL
[*] Sample 13165: NULL
[*] Sample 13166: NULL
[*] Sample 13167: NULL
[*] Sample 13168: 4
[*] Sample 13169: NULL
[*] Sample 13170: NULL
[*] Sample 13171: NULL
[*] Sample 13172: 8
[*] Sample 13173: 8
[*] Sample 13174: 4
[*] Sample 13175: NULL
[*] Sample 13176: 8
[*] Sample 13177: 0
[*] Sample 13178: 4
[*] Sample 13179: NULL
[*] Sample 13180: 5
[*] Sample 13181: 5
[*] Sample 13182: 4
[*] Sample 13183: 2
[*] Sample 13184: 3
[*] Sample 13185: NULL
[*] Sample 13186: 1
[*] Sample 13187: 3
[*] Sample 13188: NULL
[*] Sample 13189: NULL
[*] Sample 13190: NULL
[*] Sample 13191: NULL
[*] Sample 13192: 6
[*] Sample 13193: NULL
[*] Sample 13194: 5
[*] Sample 13195: NULL
[*] Sample 13196: NULL
[*] Sample 13197: NULL
[*] Sample 13198: 1
[*] Sample 13199: 1
[*] Sample 13200: NULL
[*] Sample 13201: 4
[*] Sample 13202: NULL
[*] Sample 13203: NULL
[*] Sample 13204: 1
[*] Sample 13205: NULL
[*] Sample 13206: NULL
[*] Sample 13207: NULL
[*] Sample 13208: 0
[*] Sample 13209: 4
[*] Sample 13210: 1
[*] Sample 13211: 2
[*] Sample 13212: NULL
[*] Sample 13213: NULL
[*] Sample 13214: NULL
[*] Sample 13215: 0
[*] Sample 13216: NULL
[*] Sample 13217: 6
[*] Sample 13218: NULL
[*] Sample 13219: NULL
[*] Sample 13220: NULL
[*] Sample 13221: 3
[*] Sample 13222: NULL
[*] Sample 13223: NULL
[*] Sample 13224: NULL
[*] Sample 13225: 1
[*] Sample 13226: NULL
[*] Sample 13227: NULL
[*] Sample 13228: NULL
[*] Sample 13229: NULL
[*] Sample 13230: NULL
[*] Sample 13231: NULL
[*] Sample 13232: NULL
[*] Sample 13233: NULL
[*] Sample 13234: NULL
[*] Sample 13235: 0
[*] Sample 13236: NULL
[*] Sample 13237: 6
[*] Sample 13238: NULL
[*] Sample 13239: NULL
[*] Sample 13240: 1
[*] Sample 13241: 5
[*] Sample 13242: NULL
[*] Sample 13243: NULL
[*] Sample 13244: 2
[*] Sample 13245: 9
[*] Sample 13246: NULL
[*] Sample 13247: NULL
[*] Sample 13248: NULL
[*] Sample 13249: NULL
[*] Sample 13250: NULL
[*] Sample 13251: NULL
[*] Sample 13252: NULL
[*] Sample 13253: 8
[*] Sample 13254: 1
[*] Sample 13255: 6
[*] Sample 13256: 1
[*] Sample 13257: NULL
[*] Sample 13258: 6
[*] Sample 13259: NULL
[*] Sample 13260: NULL
[*] Sample 13261: NULL
[*] Sample 13262: NULL
[*] Sample 13263: NULL
[*] Sample 13264: NULL
[*] Sample 13265: 0
[*] Sample 13266: NULL
[*] Sample 13267: 4
[*] Sample 13268: 2
[*] Sample 13269: 1
[*] Sample 13270: NULL
[*] Sample 13271: NULL
[*] Sample 13272: NULL
[*] Sample 13273: NULL
[*] Sample 13274: 4
[*] Sample 13275: NULL
[*] Sample 13276: NULL
[*] Sample 13277: 1
[*] Sample 13278: NULL
[*] Sample 13279: NULL
[*] Sample 13280: 4
[*] Sample 13281: NULL
[*] Sample 13282: NULL
[*] Sample 13283: NULL
[*] Sample 13284: NULL
[*] Sample 13285: 3
[*] Sample 13286: NULL
[*] Sample 13287: NULL
[*] Sample 13288: NULL
[*] Sample 13289: NULL
[*] Sample 13290: 1
[*] Sample 13291: NULL
[*] Sample 13292: 1
[*] Sample 13293: NULL
[*] Sample 13294: NULL
[*] Sample 13295: NULL
[*] Sample 13296: NULL
[*] Sample 13297: NULL
[*] Sample 13298: NULL
[*] Sample 13299: NULL
[*] Sample 13300: 0
[*] Sample 13301: 2
[*] Sample 13302: 4
[*] Sample 13303: 1
[*] Sample 13304: NULL
[*] Sample 13305: NULL
[*] Sample 13306: 8
[*] Sample 13307: NULL
[*] Sample 13308: NULL
[*] Sample 13309: NULL
[*] Sample 13310: NULL
[*] Sample 13311: NULL
[*] Sample 13312: NULL
[*] Sample 13313: NULL
[*] Sample 13314: NULL
[*] Sample 13315: NULL
[*] Sample 13316: 3
[*] Sample 13317: NULL
[*] Sample 13318: NULL
[*] Sample 13319: 9
[*] Sample 13320: 5
[*] Sample 13321: NULL
[*] Sample 13322: 5
[*] Sample 13323: NULL
[*] Sample 13324: 5
[*] Sample 13325: NULL
[*] Sample 13326: NULL
[*] Sample 13327: 2
[*] Sample 13328: 6
[*] Sample 13329: 8
[*] Sample 13330: 5
[*] Sample 13331: 5
[*] Sample 13332: NULL
[*] Sample 13333: 8
[*] Sample 13334: 1
[*] Sample 13335: 7
[*] Sample 13336: 9
[*] Sample 13337: NULL
[*] Sample 13338: NULL
[*] Sample 13339: NULL
[*] Sample 13340: NULL
[*] Sample 13341: 5
[*] Sample 13342: 1
[*] Sample 13343: NULL
[*] Sample 13344: 4
[*] Sample 13345: 2
[*] Sample 13346: NULL
[*] Sample 13347: 0
[*] Sample 13348: NULL
[*] Sample 13349: 6
[*] Sample 13350: NULL
[*] Sample 13351: 9
[*] Sample 13352: NULL
[*] Sample 13353: 4
[*] Sample 13354: 2
[*] Sample 13355: NULL
[*] Sample 13356: NULL
[*] Sample 13357: NULL
[*] Sample 13358: NULL
[*] Sample 13359: NULL
[*] Sample 13360: NULL
[*] Sample 13361: 5
[*] Sample 13362: NULL
[*] Sample 13363: 3
[*] Sample 13364: 7
[*] Sample 13365: 3
[*] Sample 13366: 6
[*] Sample 13367: 2
[*] Sample 13368: NULL
[*] Sample 13369: 2
[*] Sample 13370: NULL
[*] Sample 13371: 7
[*] Sample 13372: NULL
[*] Sample 13373: 7
[*] Sample 13374: NULL
[*] Sample 13375: 8
[*] Sample 13376: NULL
[*] Sample 13377: NULL
[*] Sample 13378: NULL
[*] Sample 13379: NULL
[*] Sample 13380: NULL
[*] Sample 13381: NULL
[*] Sample 13382: 1
[*] Sample 13383: NULL
[*] Sample 13384: NULL
[*] Sample 13385: 6
[*] Sample 13386: NULL
[*] Sample 13387: 9
[*] Sample 13388: 6
[*] Sample 13389: 2
[*] Sample 13390: 3
[*] Sample 13391: 3
[*] Sample 13392: 2
[*] Sample 13393: NULL
[*] Sample 13394: 9
[*] Sample 13395: NULL
[*] Sample 13396: NULL
[*] Sample 13397: 1
[*] Sample 13398: NULL
[*] Sample 13399: NULL
[*] Sample 13400: 0
[*] Sample 13401: NULL
[*] Sample 13402: NULL
[*] Sample 13403: NULL
[*] Sample 13404: NULL
[*] Sample 13405: NULL
[*] Sample 13406: NULL
[*] Sample 13407: 3
[*] Sample 13408: NULL
[*] Sample 13409: 1
[*] Sample 13410: 2
[*] Sample 13411: 3
[*] Sample 13412: NULL
[*] Sample 13413: NULL
[*] Sample 13414: NULL
[*] Sample 13415: NULL
[*] Sample 13416: 2
[*] Sample 13417: NULL
[*] Sample 13418: NULL
[*] Sample 13419: 7
[*] Sample 13420: 3
[*] Sample 13421: NULL
[*] Sample 13422: NULL
[*] Sample 13423: 4
[*] Sample 13424: 4
[*] Sample 13425: NULL
[*] Sample 13426: NULL
[*] Sample 13427: NULL
[*] Sample 13428: NULL
[*] Sample 13429: 5
[*] Sample 13430: NULL
[*] Sample 13431: NULL
[*] Sample 13432: NULL
[*] Sample 13433: 1
[*] Sample 13434: NULL
[*] Sample 13435: 2
[*] Sample 13436: NULL
[*] Sample 13437: NULL
[*] Sample 13438: NULL
[*] Sample 13439: NULL
[*] Sample 13440: 1
[*] Sample 13441: 3
[*] Sample 13442: NULL
[*] Sample 13443: NULL
[*] Sample 13444: 5
[*] Sample 13445: NULL
[*] Sample 13446: NULL
[*] Sample 13447: NULL
[*] Sample 13448: NULL
[*] Sample 13449: NULL
[*] Sample 13450: 3
[*] Sample 13451: 6
[*] Sample 13452: 1
[*] Sample 13453: 7
[*] Sample 13454: 1
[*] Sample 13455: NULL
[*] Sample 13456: 9
[*] Sample 13457: NULL
[*] Sample 13458: NULL
[*] Sample 13459: NULL
[*] Sample 13460: 2
[*] Sample 13461: 0
[*] Sample 13462: 4
[*] Sample 13463: 4
[*] Sample 13464: NULL
[*] Sample 13465: 4
[*] Sample 13466: 2
[*] Sample 13467: NULL
[*] Sample 13468: NULL
[*] Sample 13469: NULL
[*] Sample 13470: 6
[*] Sample 13471: 5
[*] Sample 13472: NULL
[*] Sample 13473: NULL
[*] Sample 13474: NULL
[*] Sample 13475: NULL
[*] Sample 13476: NULL
[*] Sample 13477: NULL
[*] Sample 13478: NULL
[*] Sample 13479: 3
[*] Sample 13480: 2
[*] Sample 13481: NULL
[*] Sample 13482: NULL
[*] Sample 13483: NULL
[*] Sample 13484: 0
[*] Sample 13485: 6
[*] Sample 13486: NULL
[*] Sample 13487: NULL
[*] Sample 13488: NULL
[*] Sample 13489: NULL
[*] Sample 13490: 3
[*] Sample 13491: NULL
[*] Sample 13492: NULL
[*] Sample 13493: 7
[*] Sample 13494: NULL
[*] Sample 13495: 1
[*] Sample 13496: 1
[*] Sample 13497: 3
[*] Sample 13498: NULL
[*] Sample 13499: NULL
[*] Sample 13500: 3
[*] Sample 13501: NULL
[*] Sample 13502: 2
[*] Sample 13503: 8
[*] Sample 13504: 5
[*] Sample 13505: NULL
[*] Sample 13506: 0
[*] Sample 13507: NULL
[*] Sample 13508: NULL
[*] Sample 13509: NULL
[*] Sample 13510: 0
[*] Sample 13511: NULL
[*] Sample 13512: NULL
[*] Sample 13513: NULL
[*] Sample 13514: 5
[*] Sample 13515: 1
[*] Sample 13516: NULL
[*] Sample 13517: 1
[*] Sample 13518: 4
[*] Sample 13519: 1
[*] Sample 13520: 2
[*] Sample 13521: NULL
[*] Sample 13522: NULL
[*] Sample 13523: 6
[*] Sample 13524: 4
[*] Sample 13525: 2
[*] Sample 13526: 3
[*] Sample 13527: NULL
[*] Sample 13528: 1
[*] Sample 13529: NULL
[*] Sample 13530: 2
[*] Sample 13531: NULL
[*] Sample 13532: NULL
[*] Sample 13533: NULL
[*] Sample 13534: NULL
[*] Sample 13535: NULL
[*] Sample 13536: NULL
[*] Sample 13537: NULL
[*] Sample 13538: NULL
[*] Sample 13539: NULL
[*] Sample 13540: NULL
[*] Sample 13541: NULL
[*] Sample 13542: NULL
[*] Sample 13543: NULL
[*] Sample 13544: NULL
[*] Sample 13545: 4
[*] Sample 13546: 4
[*] Sample 13547: 5
[*] Sample 13548: NULL
[*] Sample 13549: 1
[*] Sample 13550: 1
[*] Sample 13551: NULL
[*] Sample 13552: NULL
[*] Sample 13553: NULL
[*] Sample 13554: 9
[*] Sample 13555: 4
[*] Sample 13556: NULL
[*] Sample 13557: NULL
[*] Sample 13558: NULL
[*] Sample 13559: 1
[*] Sample 13560: NULL
[*] Sample 13561: NULL
[*] Sample 13562: 1
[*] Sample 13563: NULL
[*] Sample 13564: NULL
[*] Sample 13565: 9
[*] Sample 13566: NULL
[*] Sample 13567: NULL
[*] Sample 13568: 2
[*] Sample 13569: 3
[*] Sample 13570: NULL
[*] Sample 13571: 4
[*] Sample 13572: 0
[*] Sample 13573: NULL
[*] Sample 13574: NULL
[*] Sample 13575: 2
[*] Sample 13576: 4
[*] Sample 13577: 0
[*] Sample 13578: 5
[*] Sample 13579: NULL
[*] Sample 13580: NULL
[*] Sample 13581: NULL
[*] Sample 13582: 2
[*] Sample 13583: 0
[*] Sample 13584: NULL
[*] Sample 13585: NULL
[*] Sample 13586: 6
[*] Sample 13587: NULL
[*] Sample 13588: 5
[*] Sample 13589: NULL
[*] Sample 13590: NULL
[*] Sample 13591: 5
[*] Sample 13592: 0
[*] Sample 13593: NULL
[*] Sample 13594: 6
[*] Sample 13595: NULL
[*] Sample 13596: NULL
[*] Sample 13597: NULL
[*] Sample 13598: NULL
[*] Sample 13599: NULL
[*] Sample 13600: 3
[*] Sample 13601: NULL
[*] Sample 13602: 7
[*] Sample 13603: 2
[*] Sample 13604: 1
[*] Sample 13605: NULL
[*] Sample 13606: 1
[*] Sample 13607: NULL
[*] Sample 13608: 0
[*] Sample 13609: 2
[*] Sample 13610: NULL
[*] Sample 13611: 3
[*] Sample 13612: NULL
[*] Sample 13613: NULL
[*] Sample 13614: NULL
[*] Sample 13615: 8
[*] Sample 13616: 9
[*] Sample 13617: NULL
[*] Sample 13618: NULL
[*] Sample 13619: NULL
[*] Sample 13620: NULL
[*] Sample 13621: NULL
[*] Sample 13622: 3
[*] Sample 13623: 1
[*] Sample 13624: NULL
[*] Sample 13625: 8
[*] Sample 13626: NULL
[*] Sample 13627: NULL
[*] Sample 13628: NULL
[*] Sample 13629: NULL
[*] Sample 13630: NULL
[*] Sample 13631: 2
[*] Sample 13632: 2
[*] Sample 13633: 4
[*] Sample 13634: NULL
[*] Sample 13635: NULL
[*] Sample 13636: NULL
[*] Sample 13637: 4
[*] Sample 13638: NULL
[*] Sample 13639: 8
[*] Sample 13640: NULL
[*] Sample 13641: NULL
[*] Sample 13642: NULL
[*] Sample 13643: NULL
[*] Sample 13644: NULL
[*] Sample 13645: NULL
[*] Sample 13646: NULL
[*] Sample 13647: NULL
[*] Sample 13648: 8
[*] Sample 13649: NULL
[*] Sample 13650: 6
[*] Sample 13651: 0
[*] Sample 13652: 8
[*] Sample 13653: NULL
[*] Sample 13654: NULL
[*] Sample 13655: 8
[*] Sample 13656: 4
[*] Sample 13657: 1
[*] Sample 13658: NULL
[*] Sample 13659: NULL
[*] Sample 13660: NULL
[*] Sample 13661: NULL
[*] Sample 13662: 7
[*] Sample 13663: 3
[*] Sample 13664: 4
[*] Sample 13665: NULL
[*] Sample 13666: 4
[*] Sample 13667: NULL
[*] Sample 13668: 2
[*] Sample 13669: 1
[*] Sample 13670: NULL
[*] Sample 13671: NULL
[*] Sample 13672: NULL
[*] Sample 13673: 2
[*] Sample 13674: 6
[*] Sample 13675: NULL
[*] Sample 13676: NULL
[*] Sample 13677: 3
[*] Sample 13678: 9
[*] Sample 13679: NULL
[*] Sample 13680: NULL
[*] Sample 13681: 7
[*] Sample 13682: 1
[*] Sample 13683: NULL
[*] Sample 13684: NULL
[*] Sample 13685: NULL
[*] Sample 13686: NULL
[*] Sample 13687: NULL
[*] Sample 13688: NULL
[*] Sample 13689: 1
[*] Sample 13690: NULL
[*] Sample 13691: NULL
[*] Sample 13692: NULL
[*] Sample 13693: 1
[*] Sample 13694: 8
[*] Sample 13695: NULL
[*] Sample 13696: 1
[*] Sample 13697: 1
[*] Sample 13698: NULL
[*] Sample 13699: NULL
[*] Sample 13700: NULL
[*] Sample 13701: NULL
[*] Sample 13702: 3
[*] Sample 13703: NULL
[*] Sample 13704: 2
[*] Sample 13705: 0
[*] Sample 13706: 9
[*] Sample 13707: 6
[*] Sample 13708: NULL
[*] Sample 13709: 1
[*] Sample 13710: NULL
[*] Sample 13711: NULL
[*] Sample 13712: 5
[*] Sample 13713: 1
[*] Sample 13714: NULL
[*] Sample 13715: NULL
[*] Sample 13716: 9
[*] Sample 13717: 2
[*] Sample 13718: 3
[*] Sample 13719: 7
[*] Sample 13720: NULL
[*] Sample 13721: 4
[*] Sample 13722: NULL
[*] Sample 13723: 2
[*] Sample 13724: 6
[*] Sample 13725: 0
[*] Sample 13726: 0
[*] Sample 13727: NULL
[*] Sample 13728: 3
[*] Sample 13729: 6
[*] Sample 13730: NULL
[*] Sample 13731: NULL
[*] Sample 13732: NULL
[*] Sample 13733: NULL
[*] Sample 13734: 9
[*] Sample 13735: NULL
[*] Sample 13736: 9
[*] Sample 13737: 3
[*] Sample 13738: NULL
[*] Sample 13739: 2
[*] Sample 13740: 7
[*] Sample 13741: NULL
[*] Sample 13742: NULL
[*] Sample 13743: 4
[*] Sample 13744: NULL
[*] Sample 13745: 9
[*] Sample 13746: NULL
[*] Sample 13747: 2
[*] Sample 13748: NULL
[*] Sample 13749: NULL
[*] Sample 13750: NULL
[*] Sample 13751: NULL
[*] Sample 13752: 2
[*] Sample 13753: 1
[*] Sample 13754: NULL
[*] Sample 13755: NULL
[*] Sample 13756: NULL
[*] Sample 13757: NULL
[*] Sample 13758: 0
[*] Sample 13759: NULL
[*] Sample 13760: 7
[*] Sample 13761: NULL
[*] Sample 13762: 4
[*] Sample 13763: NULL
[*] Sample 13764: 5
[*] Sample 13765: NULL
[*] Sample 13766: NULL
[*] Sample 13767: NULL
[*] Sample 13768: NULL
[*] Sample 13769: NULL
[*] Sample 13770: NULL
[*] Sample 13771: 2
[*] Sample 13772: 5
[*] Sample 13773: NULL
[*] Sample 13774: NULL
[*] Sample 13775: NULL
[*] Sample 13776: 7
[*] Sample 13777: NULL
[*] Sample 13778: NULL
[*] Sample 13779: NULL
[*] Sample 13780: NULL
[*] Sample 13781: NULL
[*] Sample 13782: 8
[*] Sample 13783: NULL
[*] Sample 13784: NULL
[*] Sample 13785: NULL
[*] Sample 13786: NULL
[*] Sample 13787: NULL
[*] Sample 13788: 4
[*] Sample 13789: 1
[*] Sample 13790: NULL
[*] Sample 13791: NULL
[*] Sample 13792: NULL
[*] Sample 13793: NULL
[*] Sample 13794: NULL
[*] Sample 13795: NULL
[*] Sample 13796: NULL
[*] Sample 13797: NULL
[*] Sample 13798: NULL
[*] Sample 13799: 4
[*] Sample 13800: NULL
[*] Sample 13801: 5
[*] Sample 13802: NULL
[*] Sample 13803: 1
[*] Sample 13804: NULL
[*] Sample 13805: NULL
[*] Sample 13806: NULL
[*] Sample 13807: NULL
[*] Sample 13808: 1
[*] Sample 13809: 8
[*] Sample 13810: 5
[*] Sample 13811: NULL
[*] Sample 13812: 2
[*] Sample 13813: 9
[*] Sample 13814: 2
[*] Sample 13815: 2
[*] Sample 13816: NULL
[*] Sample 13817: 9
[*] Sample 13818: NULL
[*] Sample 13819: 1
[*] Sample 13820: 2
[*] Sample 13821: NULL
[*] Sample 13822: NULL
[*] Sample 13823: 8
[*] Sample 13824: NULL
[*] Sample 13825: 1
