Number of parties: 4
[*] Sample 5915: NULL
[*] Sample 5916: 6
[*] Sample 5917: 1
[*] Sample 5918: NULL
[*] Sample 5919: 9
[*] Sample 5920: NULL
[*] Sample 5921: NULL
[*] Sample 5922: NULL
[*] Sample 5923: NULL
[*] Sample 5924: 2
[*] Sample 5925: NULL
[*] Sample 5926: NULL
[*] Sample 5927: NULL
[*] Sample 5928: 0
[*] Sample 5929: NULL
[*] Sample 5930: NULL
[*] Sample 5931: NULL
[*] Sample 5932: 0
[*] Sample 5933: 3
[*] Sample 5934: 0
[*] Sample 5935: NULL
[*] Sample 5936: 9
[*] Sample 5937: 3
[*] Sample 5938: NULL
[*] Sample 5939: NULL
[*] Sample 5940: NULL
[*] Sample 5941: 9
[*] Sample 5942: 0
[*] Sample 5943: NULL
[*] Sample 5944: 2
[*] Sample 5945: NULL
[*] Sample 5946: NULL
[*] Sample 5947: 8
[*] Sample 5948: NULL
[*] Sample 5949: 7
[*] Sample 5950: NULL
[*] Sample 5951: 0
[*] Sample 5952: NULL
[*] Sample 5953: 9
[*] Sample 5954: NULL
[*] Sample 5955: 3
[*] Sample 5956: 4
[*] Sample 5957: 2
[*] Sample 5958: NULL
[*] Sample 5959: NULL
[*] Sample 5960: 8
[*] Sample 5961: NULL
[*] Sample 5962: NULL
[*] Sample 5963: NULL
[*] Sample 5964: 3
[*] Sample 5965: 0
[*] Sample 5966: NULL
[*] Sample 5967: 8
[*] Sample 5968: 9
[*] Sample 5969: NULL
[*] Sample 5970: NULL
[*] Sample 5971: 9
[*] Sample 5972: NULL
[*] Sample 5973: NULL
[*] Sample 5974: NULL
[*] Sample 5975: 9
[*] Sample 5976: NULL
[*] Sample 5977: NULL
[*] Sample 5978: 1
[*] Sample 5979: 4
[*] Sample 5980: NULL
[*] Sample 5981: NULL
[*] Sample 5982: NULL
[*] Sample 5983: NULL
[*] Sample 5984: NULL
[*] Sample 5985: NULL
[*] Sample 5986: 9
[*] Sample 5987: NULL
[*] Sample 5988: 7
[*] Sample 5989: NULL
[*] Sample 5990: 0
[*] Sample 5991: 1
[*] Sample 5992: 7
[*] Sample 5993: NULL
[*] Sample 5994: 6
[*] Sample 5995: 8
[*] Sample 5996: NULL
[*] Sample 5997: 8
[*] Sample 5998: 1
[*] Sample 5999: 7
[*] Sample 6000: 9
[*] Sample 6001: NULL
[*] Sample 6002: 6
[*] Sample 6003: NULL
[*] Sample 6004: 8
[*] Sample 6005: NULL
[*] Sample 6006: NULL
[*] Sample 6007: NULL
[*] Sample 6008: NULL
[*] Sample 6009: NULL
[*] Sample 6010: 3
[*] Sample 6011: 3
[*] Sample 6012: NULL
[*] Sample 6013: 4
[*] Sample 6014: NULL
[*] Sample 6015: 0
[*] Sample 6016: 0
[*] Sample 6017: 7
[*] Sample 6018: 8
[*] Sample 6019: 4
[*] Sample 6020: NULL
[*] Sample 6021: NULL
[*] Sample 6022: 0
[*] Sample 6023: 3
[*] Sample 6024: 8
[*] Sample 6025: NULL
[*] Sample 6026: NULL
[*] Sample 6027: 3
[*] Sample 6028: NULL
[*] Sample 6029: 6
[*] Sample 6030: NULL
[*] Sample 6031: 6
[*] Sample 6032: 9
[*] Sample 6033: 6
[*] Sample 6034: NULL
[*] Sample 6035: NULL
[*] Sample 6036: NULL
[*] Sample 6037: NULL
[*] Sample 6038: NULL
[*] Sample 6039: 9
[*] Sample 6040: 0
[*] Sample 6041: 7
[*] Sample 6042: NULL
[*] Sample 6043: NULL
[*] Sample 6044: NULL
[*] Sample 6045: NULL
[*] Sample 6046: 3
[*] Sample 6047: NULL
[*] Sample 6048: 1
[*] Sample 6049: NULL
[*] Sample 6050: 7
[*] Sample 6051: 2
[*] Sample 6052: NULL
[*] Sample 6053: NULL
[*] Sample 6054: 7
[*] Sample 6055: 6
[*] Sample 6056: NULL
[*] Sample 6057: 2
[*] Sample 6058: NULL
[*] Sample 6059: NULL
[*] Sample 6060: 1
[*] Sample 6061: 3
[*] Sample 6062: 3
[*] Sample 6063: 2
[*] Sample 6064: NULL
[*] Sample 6065: NULL
[*] Sample 6066: 4
[*] Sample 6067: NULL
[*] Sample 6068: 6
[*] Sample 6069: 7
[*] Sample 6070: 4
[*] Sample 6071: NULL
[*] Sample 6072: 4
[*] Sample 6073: NULL
[*] Sample 6074: 2
[*] Sample 6075: NULL
[*] Sample 6076: 4
[*] Sample 6077: 5
[*] Sample 6078: NULL
[*] Sample 6079: NULL
[*] Sample 6080: NULL
[*] Sample 6081: NULL
[*] Sample 6082: NULL
[*] Sample 6083: NULL
[*] Sample 6084: NULL
[*] Sample 6085: NULL
[*] Sample 6086: 4
[*] Sample 6087: 5
[*] Sample 6088: NULL
[*] Sample 6089: NULL
[*] Sample 6090: 8
[*] Sample 6091: NULL
[*] Sample 6092: 1
[*] Sample 6093: 2
[*] Sample 6094: NULL
[*] Sample 6095: 5
[*] Sample 6096: NULL
[*] Sample 6097: NULL
[*] Sample 6098: NULL
[*] Sample 6099: 0
[*] Sample 6100: 4
[*] Sample 6101: NULL
[*] Sample 6102: NULL
[*] Sample 6103: NULL
[*] Sample 6104: NULL
[*] Sample 6105: 7
[*] Sample 6106: NULL
[*] Sample 6107: NULL
[*] Sample 6108: NULL
[*] Sample 6109: NULL
[*] Sample 6110: 1
[*] Sample 6111: NULL
[*] Sample 6112: NULL
[*] Sample 6113: NULL
[*] Sample 6114: NULL
[*] Sample 6115: NULL
[*] Sample 6116: NULL
[*] Sample 6117: NULL
[*] Sample 6118: 2
[*] Sample 6119: 7
[*] Sample 6120: NULL
[*] Sample 6121: NULL
[*] Sample 6122: 6
[*] Sample 6123: 2
[*] Sample 6124: NULL
[*] Sample 6125: 1
[*] Sample 6126: NULL
[*] Sample 6127: 0
[*] Sample 6128: 6
[*] Sample 6129: NULL
[*] Sample 6130: NULL
[*] Sample 6131: 0
[*] Sample 6132: NULL
[*] Sample 6133: NULL
[*] Sample 6134: NULL
[*] Sample 6135: NULL
[*] Sample 6136: NULL
[*] Sample 6137: 8
[*] Sample 6138: 4
[*] Sample 6139: 3
[*] Sample 6140: 0
[*] Sample 6141: NULL
[*] Sample 6142: 5
[*] Sample 6143: 4
[*] Sample 6144: NULL
[*] Sample 6145: NULL
[*] Sample 6146: NULL
[*] Sample 6147: 9
[*] Sample 6148: NULL
[*] Sample 6149: NULL
[*] Sample 6150: NULL
[*] Sample 6151: NULL
[*] Sample 6152: 4
[*] Sample 6153: 3
[*] Sample 6154: NULL
[*] Sample 6155: NULL
[*] Sample 6156: 2
[*] Sample 6157: 6
[*] Sample 6158: NULL
[*] Sample 6159: NULL
[*] Sample 6160: NULL
[*] Sample 6161: 0
[*] Sample 6162: NULL
[*] Sample 6163: 0
[*] Sample 6164: 7
[*] Sample 6165: 5
[*] Sample 6166: NULL
[*] Sample 6167: 6
[*] Sample 6168: 8
[*] Sample 6169: 4
[*] Sample 6170: NULL
[*] Sample 6171: 7
[*] Sample 6172: NULL
[*] Sample 6173: 0
[*] Sample 6174: NULL
[*] Sample 6175: 4
[*] Sample 6176: 4
[*] Sample 6177: 3
[*] Sample 6178: 8
[*] Sample 6179: 6
[*] Sample 6180: NULL
[*] Sample 6181: 0
[*] Sample 6182: 1
[*] Sample 6183: 2
[*] Sample 6184: NULL
[*] Sample 6185: 4
[*] Sample 6186: 5
[*] Sample 6187: NULL
[*] Sample 6188: NULL
[*] Sample 6189: NULL
[*] Sample 6190: 9
[*] Sample 6191: NULL
[*] Sample 6192: 1
[*] Sample 6193: 2
[*] Sample 6194: NULL
[*] Sample 6195: 4
[*] Sample 6196: 5
[*] Sample 6197: 6
[*] Sample 6198: 3
[*] Sample 6199: 7
[*] Sample 6200: 4
[*] Sample 6201: 0
[*] Sample 6202: NULL
[*] Sample 6203: NULL
[*] Sample 6204: NULL
[*] Sample 6205: NULL
[*] Sample 6206: NULL
[*] Sample 6207: 6
[*] Sample 6208: NULL
[*] Sample 6209: 8
[*] Sample 6210: 9
[*] Sample 6211: 0
[*] Sample 6212: 8
[*] Sample 6213: 3
[*] Sample 6214: 9
[*] Sample 6215: 5
[*] Sample 6216: 5
[*] Sample 6217: NULL
[*] Sample 6218: 9
[*] Sample 6219: 8
[*] Sample 6220: 4
[*] Sample 6221: NULL
[*] Sample 6222: NULL
[*] Sample 6223: NULL
[*] Sample 6224: NULL
[*] Sample 6225: NULL
[*] Sample 6226: 2
[*] Sample 6227: NULL
[*] Sample 6228: 9
[*] Sample 6229: 6
[*] Sample 6230: 9
[*] Sample 6231: NULL
[*] Sample 6232: 1
[*] Sample 6233: NULL
[*] Sample 6234: 2
[*] Sample 6235: 9
[*] Sample 6236: 5
[*] Sample 6237: NULL
[*] Sample 6238: NULL
[*] Sample 6239: NULL
[*] Sample 6240: NULL
[*] Sample 6241: 0
[*] Sample 6242: NULL
[*] Sample 6243: 7
[*] Sample 6244: NULL
[*] Sample 6245: NULL
[*] Sample 6246: 2
[*] Sample 6247: NULL
[*] Sample 6248: 8
[*] Sample 6249: 9
[*] Sample 6250: 0
[*] Sample 6251: NULL
[*] Sample 6252: 6
[*] Sample 6253: 5
[*] Sample 6254: NULL
[*] Sample 6255: 3
[*] Sample 6256: 4
[*] Sample 6257: 5
[*] Sample 6258: NULL
[*] Sample 6259: NULL
[*] Sample 6260: 3
[*] Sample 6261: 6
[*] Sample 6262: 8
[*] Sample 6263: 7
[*] Sample 6264: NULL
[*] Sample 6265: 4
[*] Sample 6266: 2
[*] Sample 6267: 7
[*] Sample 6268: NULL
[*] Sample 6269: NULL
[*] Sample 6270: 5
[*] Sample 6271: 4
[*] Sample 6272: 9
[*] Sample 6273: 4
[*] Sample 6274: 2
[*] Sample 6275: 8
[*] Sample 6276: NULL
[*] Sample 6277: NULL
[*] Sample 6278: NULL
[*] Sample 6279: NULL
[*] Sample 6280: 0
[*] Sample 6281: 2
[*] Sample 6282: 5
[*] Sample 6283: NULL
[*] Sample 6284: NULL
[*] Sample 6285: 3
[*] Sample 6286: NULL
[*] Sample 6287: NULL
[*] Sample 6288: NULL
[*] Sample 6289: NULL
[*] Sample 6290: NULL
[*] Sample 6291: NULL
[*] Sample 6292: 7
[*] Sample 6293: NULL
[*] Sample 6294: NULL
[*] Sample 6295: NULL
[*] Sample 6296: 8
[*] Sample 6297: NULL
[*] Sample 6298: NULL
[*] Sample 6299: NULL
[*] Sample 6300: 4
[*] Sample 6301: NULL
[*] Sample 6302: NULL
[*] Sample 6303: NULL
[*] Sample 6304: 3
[*] Sample 6305: NULL
[*] Sample 6306: 7
[*] Sample 6307: NULL
[*] Sample 6308: NULL
[*] Sample 6309: 0
[*] Sample 6310: 1
[*] Sample 6311: 2
[*] Sample 6312: NULL
[*] Sample 6313: NULL
[*] Sample 6314: 5
[*] Sample 6315: 6
[*] Sample 6316: 7
[*] Sample 6317: 8
[*] Sample 6318: NULL
[*] Sample 6319: 0
[*] Sample 6320: NULL
[*] Sample 6321: NULL
[*] Sample 6322: 3
[*] Sample 6323: NULL
[*] Sample 6324: NULL
[*] Sample 6325: 6
[*] Sample 6326: NULL
[*] Sample 6327: NULL
[*] Sample 6328: 0
[*] Sample 6329: 1
[*] Sample 6330: NULL
[*] Sample 6331: NULL
[*] Sample 6332: NULL
[*] Sample 6333: 5
[*] Sample 6334: 6
[*] Sample 6335: NULL
[*] Sample 6336: 8
[*] Sample 6337: 2
[*] Sample 6338: NULL
[*] Sample 6339: 7
[*] Sample 6340: 2
[*] Sample 6341: NULL
[*] Sample 6342: NULL
[*] Sample 6343: NULL
[*] Sample 6344: NULL
[*] Sample 6345: NULL
[*] Sample 6346: 7
[*] Sample 6347: NULL
[*] Sample 6348: NULL
[*] Sample 6349: NULL
[*] Sample 6350: 6
[*] Sample 6351: NULL
[*] Sample 6352: 2
[*] Sample 6353: NULL
[*] Sample 6354: NULL
[*] Sample 6355: 6
[*] Sample 6356: 1
[*] Sample 6357: NULL
[*] Sample 6358: 8
[*] Sample 6359: NULL
[*] Sample 6360: 7
[*] Sample 6361: NULL
[*] Sample 6362: NULL
[*] Sample 6363: NULL
[*] Sample 6364: 7
[*] Sample 6365: 8
[*] Sample 6366: NULL
[*] Sample 6367: NULL
[*] Sample 6368: NULL
[*] Sample 6369: 4
[*] Sample 6370: NULL
[*] Sample 6371: 3
[*] Sample 6372: 8
[*] Sample 6373: NULL
[*] Sample 6374: 1
[*] Sample 6375: 1
[*] Sample 6376: 9
[*] Sample 6377: NULL
[*] Sample 6378: NULL
[*] Sample 6379: 3
[*] Sample 6380: 7
[*] Sample 6381: NULL
[*] Sample 6382: NULL
[*] Sample 6383: NULL
[*] Sample 6384: NULL
[*] Sample 6385: 3
[*] Sample 6386: NULL
[*] Sample 6387: 6
[*] Sample 6388: 6
[*] Sample 6389: 3
[*] Sample 6390: NULL
[*] Sample 6391: 6
[*] Sample 6392: NULL
[*] Sample 6393: 7
[*] Sample 6394: 9
[*] Sample 6395: 8
[*] Sample 6396: NULL
[*] Sample 6397: 1
[*] Sample 6398: 0
[*] Sample 6399: 6
[*] Sample 6400: NULL
[*] Sample 6401: NULL
[*] Sample 6402: NULL
[*] Sample 6403: 0
[*] Sample 6404: NULL
[*] Sample 6405: NULL
[*] Sample 6406: NULL
[*] Sample 6407: NULL
[*] Sample 6408: NULL
[*] Sample 6409: NULL
[*] Sample 6410: 8
[*] Sample 6411: 9
[*] Sample 6412: NULL
[*] Sample 6413: 9
[*] Sample 6414: NULL
[*] Sample 6415: NULL
[*] Sample 6416: 9
[*] Sample 6417: 4
[*] Sample 6418: NULL
[*] Sample 6419: 1
[*] Sample 6420: NULL
[*] Sample 6421: NULL
[*] Sample 6422: 9
[*] Sample 6423: NULL
[*] Sample 6424: 0
[*] Sample 6425: NULL
[*] Sample 6426: NULL
[*] Sample 6427: NULL
[*] Sample 6428: 7
[*] Sample 6429: NULL
[*] Sample 6430: 1
[*] Sample 6431: 2
[*] Sample 6432: NULL
[*] Sample 6433: NULL
[*] Sample 6434: 9
[*] Sample 6435: 8
[*] Sample 6436: 9
[*] Sample 6437: NULL
[*] Sample 6438: 1
[*] Sample 6439: NULL
[*] Sample 6440: 3
[*] Sample 6441: 7
[*] Sample 6442: 8
[*] Sample 6443: NULL
[*] Sample 6444: 0
[*] Sample 6445: NULL
[*] Sample 6446: NULL
[*] Sample 6447: NULL
[*] Sample 6448: NULL
[*] Sample 6449: NULL
[*] Sample 6450: NULL
[*] Sample 6451: NULL
[*] Sample 6452: 6
[*] Sample 6453: NULL
[*] Sample 6454: NULL
[*] Sample 6455: NULL
[*] Sample 6456: 1
[*] Sample 6457: NULL
[*] Sample 6458: 7
[*] Sample 6459: NULL
[*] Sample 6460: NULL
[*] Sample 6461: 0
[*] Sample 6462: 2
[*] Sample 6463: NULL
[*] Sample 6464: NULL
[*] Sample 6465: NULL
[*] Sample 6466: NULL
[*] Sample 6467: NULL
[*] Sample 6468: 1
[*] Sample 6469: 2
[*] Sample 6470: NULL
[*] Sample 6471: 4
[*] Sample 6472: 1
[*] Sample 6473: NULL
[*] Sample 6474: 4
[*] Sample 6475: 4
[*] Sample 6476: NULL
[*] Sample 6477: 8
[*] Sample 6478: 0
[*] Sample 6479: NULL
[*] Sample 6480: NULL
[*] Sample 6481: NULL
[*] Sample 6482: NULL
[*] Sample 6483: NULL
[*] Sample 6484: NULL
[*] Sample 6485: 8
[*] Sample 6486: 5
[*] Sample 6487: 9
[*] Sample 6488: NULL
[*] Sample 6489: 0
[*] Sample 6490: 7
[*] Sample 6491: NULL
[*] Sample 6492: 8
[*] Sample 6493: NULL
[*] Sample 6494: 3
[*] Sample 6495: NULL
[*] Sample 6496: NULL
[*] Sample 6497: 2
[*] Sample 6498: 6
[*] Sample 6499: NULL
[*] Sample 6500: 5
[*] Sample 6501: NULL
[*] Sample 6502: 1
[*] Sample 6503: NULL
[*] Sample 6504: 3
[*] Sample 6505: 9
[*] Sample 6506: NULL
[*] Sample 6507: 9
[*] Sample 6508: NULL
[*] Sample 6509: NULL
[*] Sample 6510: NULL
[*] Sample 6511: NULL
[*] Sample 6512: NULL
[*] Sample 6513: NULL
[*] Sample 6514: NULL
[*] Sample 6515: 9
[*] Sample 6516: 4
[*] Sample 6517: NULL
[*] Sample 6518: 5
[*] Sample 6519: 2
[*] Sample 6520: NULL
[*] Sample 6521: NULL
[*] Sample 6522: 5
[*] Sample 6523: 3
[*] Sample 6524: 9
[*] Sample 6525: 5
[*] Sample 6526: 0
[*] Sample 6527: NULL
[*] Sample 6528: NULL
[*] Sample 6529: NULL
[*] Sample 6530: NULL
[*] Sample 6531: 6
[*] Sample 6532: NULL
[*] Sample 6533: NULL
[*] Sample 6534: NULL
[*] Sample 6535: NULL
[*] Sample 6536: 4
[*] Sample 6537: 5
[*] Sample 6538: NULL
[*] Sample 6539: NULL
[*] Sample 6540: 2
[*] Sample 6541: 2
[*] Sample 6542: NULL
[*] Sample 6543: NULL
[*] Sample 6544: 0
[*] Sample 6545: NULL
[*] Sample 6546: NULL
[*] Sample 6547: 4
[*] Sample 6548: 5
[*] Sample 6549: NULL
[*] Sample 6550: NULL
[*] Sample 6551: NULL
[*] Sample 6552: 4
[*] Sample 6553: NULL
[*] Sample 6554: NULL
[*] Sample 6555: NULL
[*] Sample 6556: NULL
[*] Sample 6557: 0
[*] Sample 6558: 8
[*] Sample 6559: NULL
[*] Sample 6560: 9
[*] Sample 6561: 7
[*] Sample 6562: 5
[*] Sample 6563: 3
[*] Sample 6564: 3
[*] Sample 6565: 5
[*] Sample 6566: NULL
[*] Sample 6567: 0
[*] Sample 6568: 9
[*] Sample 6569: NULL
[*] Sample 6570: 5
[*] Sample 6571: NULL
[*] Sample 6572: NULL
[*] Sample 6573: NULL
[*] Sample 6574: NULL
[*] Sample 6575: 3
[*] Sample 6576: NULL
[*] Sample 6577: 7
[*] Sample 6578: NULL
[*] Sample 6579: 3
[*] Sample 6580: 0
[*] Sample 6581: 2
[*] Sample 6582: NULL
[*] Sample 6583: 0
[*] Sample 6584: 2
[*] Sample 6585: NULL
[*] Sample 6586: NULL
[*] Sample 6587: NULL
[*] Sample 6588: NULL
[*] Sample 6589: 7
[*] Sample 6590: NULL
[*] Sample 6591: NULL
[*] Sample 6592: 9
[*] Sample 6593: NULL
[*] Sample 6594: 2
[*] Sample 6595: NULL
[*] Sample 6596: 6
[*] Sample 6597: NULL
[*] Sample 6598: NULL
[*] Sample 6599: 0
[*] Sample 6600: NULL
[*] Sample 6601: NULL
[*] Sample 6602: 0
[*] Sample 6603: NULL
[*] Sample 6604: 1
[*] Sample 6605: NULL
[*] Sample 6606: NULL
[*] Sample 6607: NULL
[*] Sample 6608: NULL
[*] Sample 6609: NULL
[*] Sample 6610: 9
[*] Sample 6611: 9
[*] Sample 6612: NULL
[*] Sample 6613: NULL
[*] Sample 6614: NULL
[*] Sample 6615: 6
[*] Sample 6616: 2
[*] Sample 6617: NULL
[*] Sample 6618: NULL
[*] Sample 6619: NULL
[*] Sample 6620: 5
[*] Sample 6621: NULL
[*] Sample 6622: NULL
[*] Sample 6623: 5
[*] Sample 6624: 2
[*] Sample 6625: NULL
[*] Sample 6626: 4
[*] Sample 6627: NULL
[*] Sample 6628: NULL
[*] Sample 6629: NULL
[*] Sample 6630: NULL
[*] Sample 6631: NULL
[*] Sample 6632: NULL
[*] Sample 6633: NULL
[*] Sample 6634: NULL
[*] Sample 6635: NULL
[*] Sample 6636: NULL
[*] Sample 6637: NULL
[*] Sample 6638: 5
[*] Sample 6639: 6
[*] Sample 6640: 7
[*] Sample 6641: NULL
[*] Sample 6642: 5
[*] Sample 6643: NULL
[*] Sample 6644: NULL
[*] Sample 6645: 2
[*] Sample 6646: 3
[*] Sample 6647: 4
[*] Sample 6648: 7
[*] Sample 6649: 8
[*] Sample 6650: NULL
[*] Sample 6651: NULL
[*] Sample 6652: 1
[*] Sample 6653: NULL
[*] Sample 6654: 5
[*] Sample 6655: NULL
[*] Sample 6656: NULL
[*] Sample 6657: NULL
[*] Sample 6658: 9
[*] Sample 6659: 8
[*] Sample 6660: 4
[*] Sample 6661: 1
[*] Sample 6662: 9
[*] Sample 6663: NULL
[*] Sample 6664: 7
[*] Sample 6665: 3
[*] Sample 6666: 7
[*] Sample 6667: NULL
[*] Sample 6668: NULL
[*] Sample 6669: NULL
[*] Sample 6670: NULL
[*] Sample 6671: 9
[*] Sample 6672: 4
[*] Sample 6673: 1
[*] Sample 6674: 7
[*] Sample 6675: NULL
[*] Sample 6676: NULL
[*] Sample 6677: 2
[*] Sample 6678: NULL
[*] Sample 6679: 7
[*] Sample 6680: NULL
[*] Sample 6681: 6
[*] Sample 6682: 9
[*] Sample 6683: NULL
[*] Sample 6684: 7
[*] Sample 6685: 6
[*] Sample 6686: NULL
[*] Sample 6687: 4
[*] Sample 6688: 1
[*] Sample 6689: NULL
[*] Sample 6690: 3
[*] Sample 6691: NULL
[*] Sample 6692: 7
[*] Sample 6693: 6
[*] Sample 6694: NULL
[*] Sample 6695: 4
[*] Sample 6696: NULL
[*] Sample 6697: 7
[*] Sample 6698: NULL
[*] Sample 6699: NULL
[*] Sample 6700: NULL
[*] Sample 6701: NULL
[*] Sample 6702: NULL
[*] Sample 6703: 2
[*] Sample 6704: 3
[*] Sample 6705: 4
[*] Sample 6706: 4
[*] Sample 6707: 6
[*] Sample 6708: 7
[*] Sample 6709: NULL
[*] Sample 6710: 8
[*] Sample 6711: 0
[*] Sample 6712: 1
[*] Sample 6713: NULL
[*] Sample 6714: NULL
[*] Sample 6715: NULL
[*] Sample 6716: NULL
[*] Sample 6717: NULL
[*] Sample 6718: NULL
[*] Sample 6719: NULL
[*] Sample 6720: 1
[*] Sample 6721: 4
[*] Sample 6722: NULL
[*] Sample 6723: NULL
[*] Sample 6724: NULL
[*] Sample 6725: 2
[*] Sample 6726: 1
[*] Sample 6727: NULL
[*] Sample 6728: NULL
[*] Sample 6729: 1
[*] Sample 6730: 5
[*] Sample 6731: 6
[*] Sample 6732: NULL
[*] Sample 6733: NULL
[*] Sample 6734: NULL
[*] Sample 6735: NULL
[*] Sample 6736: 3
[*] Sample 6737: NULL
[*] Sample 6738: NULL
[*] Sample 6739: 6
[*] Sample 6740: 0
[*] Sample 6741: 8
[*] Sample 6742: 4
[*] Sample 6743: 1
[*] Sample 6744: NULL
[*] Sample 6745: 3
[*] Sample 6746: 5
[*] Sample 6747: NULL
[*] Sample 6748: NULL
[*] Sample 6749: NULL
[*] Sample 6750: 0
[*] Sample 6751: NULL
[*] Sample 6752: NULL
[*] Sample 6753: NULL
[*] Sample 6754: NULL
[*] Sample 6755: NULL
[*] Sample 6756: NULL
[*] Sample 6757: 1
[*] Sample 6758: NULL
[*] Sample 6759: NULL
[*] Sample 6760: NULL
[*] Sample 6761: 0
[*] Sample 6762: 8
[*] Sample 6763: NULL
[*] Sample 6764: NULL
[*] Sample 6765: 5
[*] Sample 6766: 0
[*] Sample 6767: 2
[*] Sample 6768: NULL
[*] Sample 6769: NULL
[*] Sample 6770: NULL
[*] Sample 6771: NULL
[*] Sample 6772: 9
[*] Sample 6773: 2
[*] Sample 6774: NULL
[*] Sample 6775: NULL
[*] Sample 6776: NULL
[*] Sample 6777: NULL
[*] Sample 6778: NULL
[*] Sample 6779: 0
[*] Sample 6780: 9
[*] Sample 6781: 5
[*] Sample 6782: NULL
[*] Sample 6783: NULL
[*] Sample 6784: NULL
[*] Sample 6785: 2
[*] Sample 6786: NULL
[*] Sample 6787: 9
[*] Sample 6788: 9
[*] Sample 6789: NULL
[*] Sample 6790: 3
[*] Sample 6791: 7
[*] Sample 6792: 0
[*] Sample 6793: 9
[*] Sample 6794: NULL
[*] Sample 6795: NULL
[*] Sample 6796: 0
[*] Sample 6797: 2
[*] Sample 6798: 0
[*] Sample 6799: NULL
[*] Sample 6800: NULL
[*] Sample 6801: 8
[*] Sample 6802: NULL
[*] Sample 6803: 3
[*] Sample 6804: NULL
[*] Sample 6805: 7
[*] Sample 6806: 3
[*] Sample 6807: 9
[*] Sample 6808: 0
[*] Sample 6809: NULL
[*] Sample 6810: 2
[*] Sample 6811: NULL
[*] Sample 6812: NULL
[*] Sample 6813: NULL
[*] Sample 6814: 6
[*] Sample 6815: 7
[*] Sample 6816: 8
[*] Sample 6817: 9
[*] Sample 6818: 0
[*] Sample 6819: NULL
[*] Sample 6820: 2
[*] Sample 6821: NULL
[*] Sample 6822: NULL
[*] Sample 6823: 5
[*] Sample 6824: 6
[*] Sample 6825: 7
[*] Sample 6826: NULL
[*] Sample 6827: NULL
[*] Sample 6828: 2
[*] Sample 6829: NULL
[*] Sample 6830: NULL
[*] Sample 6831: NULL
[*] Sample 6832: 5
[*] Sample 6833: 0
[*] Sample 6834: 8
[*] Sample 6835: NULL
[*] Sample 6836: 2
[*] Sample 6837: NULL
[*] Sample 6838: NULL
[*] Sample 6839: 8
[*] Sample 6840: NULL
[*] Sample 6841: 6
[*] Sample 6842: 5
[*] Sample 6843: 0
[*] Sample 6844: NULL
[*] Sample 6845: NULL
[*] Sample 6846: NULL
[*] Sample 6847: NULL
[*] Sample 6848: 1
[*] Sample 6849: NULL
[*] Sample 6850: 9
[*] Sample 6851: 8
[*] Sample 6852: 9
[*] Sample 6853: NULL
[*] Sample 6854: 4
[*] Sample 6855: NULL
[*] Sample 6856: 7
[*] Sample 6857: 3
[*] Sample 6858: 7
[*] Sample 6859: 4
[*] Sample 6860: 5
[*] Sample 6861: 4
[*] Sample 6862: NULL
[*] Sample 6863: NULL
[*] Sample 6864: NULL
[*] Sample 6865: 4
[*] Sample 6866: NULL
[*] Sample 6867: NULL
[*] Sample 6868: NULL
[*] Sample 6869: 1
[*] Sample 6870: NULL
[*] Sample 6871: 6
[*] Sample 6872: NULL
[*] Sample 6873: 0
[*] Sample 6874: 7
[*] Sample 6875: NULL
[*] Sample 6876: 3
[*] Sample 6877: NULL
[*] Sample 6878: NULL
[*] Sample 6879: NULL
[*] Sample 6880: 3
[*] Sample 6881: 2
[*] Sample 6882: NULL
[*] Sample 6883: 6
[*] Sample 6884: NULL
[*] Sample 6885: 2
[*] Sample 6886: 5
[*] Sample 6887: NULL
[*] Sample 6888: 7
[*] Sample 6889: NULL
[*] Sample 6890: NULL
[*] Sample 6891: NULL
[*] Sample 6892: 0
[*] Sample 6893: NULL
[*] Sample 6894: 3
[*] Sample 6895: NULL
[*] Sample 6896: 6
[*] Sample 6897: NULL
[*] Sample 6898: 8
[*] Sample 6899: 5
[*] Sample 6900: NULL
[*] Sample 6901: 1
[*] Sample 6902: 1
[*] Sample 6903: 9
[*] Sample 6904: NULL
[*] Sample 6905: NULL
[*] Sample 6906: NULL
[*] Sample 6907: 5
[*] Sample 6908: 5
[*] Sample 6909: 5
[*] Sample 6910: 9
[*] Sample 6911: NULL
[*] Sample 6912: 2
[*] Sample 6913: 1
[*] Sample 6914: NULL
[*] Sample 6915: NULL
[*] Sample 6916: 9
[*] Sample 6917: NULL
[*] Sample 6918: NULL
[*] Sample 6919: NULL
[*] Sample 6920: NULL
[*] Sample 6921: NULL
[*] Sample 6922: 6
[*] Sample 6923: NULL
[*] Sample 6924: 4
[*] Sample 6925: NULL
[*] Sample 6926: NULL
[*] Sample 6927: 0
[*] Sample 6928: 1
[*] Sample 6929: 2
[*] Sample 6930: 3
[*] Sample 6931: 8
[*] Sample 6932: 0
[*] Sample 6933: 6
[*] Sample 6934: 7
[*] Sample 6935: 8
[*] Sample 6936: 9
[*] Sample 6937: 0
[*] Sample 6938: 1
[*] Sample 6939: 2
[*] Sample 6940: NULL
[*] Sample 6941: NULL
[*] Sample 6942: NULL
[*] Sample 6943: 6
[*] Sample 6944: NULL
[*] Sample 6945: NULL
[*] Sample 6946: 0
[*] Sample 6947: NULL
[*] Sample 6948: NULL
